Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
106	43	0	1.66092641	293.322174	293.332176	293.322174	293.345413	0.0232398893	0.00494933983	0	21.2	0	0	3
107	44	0	1.67659552	293.321673	293.331435	293.321673	293.34398	0.0223071238	0.00494933983	0	22.1	0	0	3
108	44	0	1.69226464	293.321163	293.330722	293.321163	293.343043	0.0218806316	0.00494933983	0	22.6	0	0	3
109	44	0	1.70793376	293.320718	293.330024	293.320718	293.341986	0.0212679743	0.00494933983	0	23.2	0	0	3
110	44	0	1.72360287	293.320266	293.329345	293.320266	293.340928	0.0206613213	0.00494933983	0	23.9	0	0	3
111	44	0	1.73927199	293.319979	293.32869	293.319979	293.339786	0.0198068847	0.00494933983	0	24.9	0	0	3
112	45	0	1.75494111	293.319544	293.328058	293.319544	293.338733	0.0191881884	0.00494933983	0	25.7	0	0	3
113	45	0	1.77061022	293.319223	293.327448	293.319223	293.337648	0.0184251878	0.00494933983	0	26.8	0	0	3
114	45	0	1.78627934	293.318812	293.32686	293.318812	293.336612	0.0177995126	0.00494933983	0	27.8	0	0	3
115	45	0	1.80194846	293.31843	293.326291	293.31843	293.335654	0.0172242263	0.00494933983	0	28.7	0	0	3
116	45	0	1.81761758	293.318006	293.32574	293.318006	293.33491	0.0169036481	0.00494933983	0	29.2	0	0	3
117	46	0	1.83328669	293.317684	293.325202	293.317684	293.3344	0.0167158024	0.00494933983	0	29.6	0	0	3
118	46	0	1.84895581	293.317273	293.324666	293.317273	293.334032	0.0167585389	0.00494933983	0	29.5	0	0	3
119	46	0	1.86462493	293.316966	293.324133	293.316966	293.333662	0.0166959151	0.00494933983	0	29.6	0	0	3
120	46	0	1.88029404	293.316588	293.3236	293.316588	293.333206	0.0166185528	0.00494933983	0	29.7	0	0	3
121	46	0	1.89596316	293.316247	293.32307	293.316247	293.332664	0.016416518	0.00494933983	0	30.1	0	0	3
122	47	0	1.91163228	293.315847	293.322544	293.315847	293.33195	0.0161028614	0.00494933983	0	30.7	0	0	3
123	47	0	1.9273014	293.315578	293.322032	293.315578	293.331165	0.015587581	0.00494933983	0	31.7	0	0	3
124	47	0	1.94297051	293.315145	293.321532	293.315145	293.330278	0.0151330638	0.00494933983	0	32.7	0	0	3
125	47	0	1.95863963	293.314863	293.32105	293.314863	293.329341	0.0144776295	0.00494933983	0	34.1	0	0	3
126	47	0	1.97430875	293.314533	293.320587	293.314533	293.328411	0.0138781011	0.00494933983	0	35.6	0	0	3
127	48	0	1.98997786	293.314295	293.320146	293.314295	293.327536	0.0132404576	0.00494933983	0	37.3	0	0	3
128	48	0	2.00564698	293.313997	293.319723	293.313997	293.326685	0.0126875443	0.00494933983	0	39	0	0	3
129	48	0	2.0213161	293.313752	293.319319	293.313752	293.325979	0.0122267956	0.00494933983	0	40.4	0	0	3
130	48	0	2.03698521	293.313411	293.318926	293.313411	293.325501	0.0120898504	0.00494933983	0	40.9	0	0	3
131	48	0	2.05265433	293.313199	293.318542	293.313199	293.325067	0.0118673684	0.00494933983	0	41.7	0	0	3
132	49	0	2.06832345	293.312904	293.318162	293.312904	293.324719	0.0118149049	0.00494933983	0	41.8	0	0	3
133	49	0	2.08399257	293.312637	293.317784	293.312637	293.324307	0.011670191	0.00494933983	0	42.4	0	0	3
134	49	0	2.09966168	293.312355	293.317411	293.312355	293.323821	0.0114660271	0.00494933983	0	43.1	0	0	3
135	49	0	2.1153308	293.312198	293.317047	293.312198	293.323279	0.0110813066	0.00494933983	0	44.6	0	0	3
136	49	0	2.13099992	293.311919	293.316692	293.311919	293.322779	0.0108601806	0.00494933983	0	45.5	0	0	3
137	50	0	2.14666903	293.311759	293.316348	293.311759	293.322174	0.0104147313	0.00494933983	0	47.5	0	0	3
138	50	0	2.16233815	293.311509	293.316015	293.311509	293.321673	0.0101633238	0.00494933983	0	48.6	0	0	3
139	50	0	2.17800727	293.311356	293.315692	293.311356	293.321163	0.00980657705	0.00494933983	0	50.4	0	0	3
140	50	0	2.19367638	293.311085	293.315377	293.311085	293.320718	0.00963332967	0.00494933983	0	51.3	0	0	3
141	51	0	2.2093455	293.310904	293.315071	293.310904	293.320266	0.00936239565	0.00494933983	0	52.8	0	0	3
142	51	0	2.22501462	293.310632	293.31477	293.310632	293.319979	0.00934653482	0.00494933983	0	52.9	0	0	3
143	51	0	2.24068374	293.310466	293.314472	293.310466	293.319544	0.00907893844	0.00494933983	0	54.5	0	0	3
144	51	0	2.25635285	293.310218	293.314181	293.310218	293.319223	0.00900489978	0.00494933983	0	54.9	0	0	3
145	51	0	2.27202197	293.310035	293.313894	293.310035	293.318812	0.00877764987	0.00494933983	0	56.3	0	0	3
146	52	0	2.28769109	293.309797	293.313612	293.309797	293.31843	0.00863331282	0.00494933983	0	57.3	0	0	3
147	52	0	2.3033602	293.309657	293.313338	293.309657	293.318006	0.00834940794	0.00494933983	0	59.2	0	0	3
148	52	0	2.31902932	293.309371	293.313068	293.309371	293.317684	0.00831261512	0.00494933983	0	59.5	0	0	3
149	52	0	2.33469844	293.309217	293.312804	293.309217	293.317273	0.00805623268	0.00494933983	0	61.4	0	0	3
150	52	0	2.35036755	293.308988	293.312545	293.308988	293.316966	0.00797793636	0.00494933983	0	62	0	0	3
151	53	0	2.36603667	293.308863	293.312291	293.308863	293.316588	0.00772463038	0.00494933983	0	64	0	0	3
152	53	0	2.38170579	293.30863	293.312043	293.30863	293.316247	0.00761708052	0.00494933983	0	64.9	0	0	3
153	53	0	2.39737491	293.308484	293.3118	293.308484	293.315847	0.00736274498	0.00494933983	0	67.2	0	0	3
154	53	0	2.41304402	293.308216	293.311562	293.308216	293.315578	0.00736180353	0.00494933983	0	67.2	0	0	3
155	53	0	2.42871314	293.308076	293.311327	293.308076	293.315145	0.00706947671	0.00494933983	0	70	0	0	3
156	54	0	2.44438226	293.307837	293.311099	293.307837	293.314863	0.00702595787	0.00494933983	0	70.4	0	0	3
157	54	0	2.46005137	293.307705	293.310875	293.307705	293.314533	0.006828639	0.00494933983	0	72.4	0	0	3
158	54	0	2.47572049	293.307444	293.310654	293.307444	293.314295	0.00685113508	0.00494933983	0	72.2	0	0	3
159	54	0	2.49138961	293.307337	293.310436	293.307337	293.313997	0.00665985643	0.00494933983	0	74.3	0	0	3
160	54	0	2.50705873	293.307113	293.310221	293.307113	293.313752	0.00663972359	0.00494933983	0	74.5	0	0	3
161	55	0	2.52272784	293.306976	293.310009	293.306976	293.313411	0.00643448821	0.00494933983	0	76.9	0	0	3
162	55	0	2.53839696	293.30674	293.309801	293.30674	293.313199	0.00645952579	0.00494933983	0	76.6	0	0	3
163	55	0	2.55406608	293.306645	293.309596	293.306645	293.312904	0.00625904493	0.00494933983	0	79	0	0	3
164	55	0	2.56973519	293.306396	293.309393	293.306396	293.312637	0.00624058297	0.00494933983	0	79.3	0	0	3
165	55	0	2.58540431	293.306299	293.309195	293.306299	293.312355	0.00605612332	0.00494933983	0	81.7	0	0	3
166	56	0	2.60107343	293.306089	293.308999	293.306089	293.312198	0.00610858831	0.00494933983	0	81	0	0	3
167	56	0	2.61674254	293.305982	293.308805	293.305982	293.311919	0.00593708194	0.00494933983	0	83.3	0	0	3
168	56	0	2.63241166	293.305748	293.308612	293.305748	293.311759	0.00601110076	0.00494933983	0	82.3	0	0	3
169	56	0	2.64808078	293.305605	293.308419	293.305605	293.311509	0.0059047996	0.00494933983	0	83.8	0	0	3
170	57	0	2.6637499	293.305337	293.308226	293.305337	293.311356	0.00601891942	0.00494933983	0	82.2	0	0	3
171	57	0	2.67941901	293.305198	293.308034	293.305198	293.311085	0.00588707883	0.00494933983	0	84	0	0	3
172	57	0	2.69508813	293.304953	293.307842	293.304953	293.310904	0.00595092214	0.00494933983	0	83.1	0	0	3
173	57	0	2.71075725	293.304782	293.307651	293.304782	293.310632	0.00585057508	0.00494933983	0	84.5	0	0	3
